"child_b","parent_b","dist_b","NodeLat","NodeLon"
"N_905215",3113,1.90624891681,41.335392243,-76.676113349
"N_905223",3130,2.32944696834,41.580173692,-78.355535249
"N_905224",3136,1.41639610307,41.531054528,-78.005573873
"N_905232",3394,0.506984848098,41.490576477,-77.724394059
"N_905233",3394,0.65441125497,41.490576477,-77.724394059
"N_905234",3315,0.682279220614,41.479808517,-77.646089261
"N_905235",3119,1.48669047558,41.412679663,-77.183081469
"N_905240",3127,0.484705627485,41.48757867,-77.696045347
"N_905241",3093,4.31433549546,41.365160668,-76.868157231
"N_905255",11198,2.7446544,41.553818367,-78.172685976
"N_905256",3223,0.761984848098,41.553818367,-78.172685976
"N_905257",3162,0.959116882454,41.399006157,-77.104172433
"N_905260",10983,0.701265299997,41.496591846,-77.771868086
"N_905261",3208,3.60293939239,41.474632202,-77.619795209
"N_905262",3208,3.02308657865,41.474632202,-77.619795209
"N_905263",3166,2.80838095117,41.438747463,-77.374122193
"N_905264",11217,2.727411048,41.432400154,-77.271812822
"N_905265",3184,0.277279220614,41.333755128,-76.67435538
"N_905274",3130,1.10955844123,41.580173692,-78.355535249
"N_905275",10969,0.359377941337,41.483421017,-77.6823877
"N_905276",3112,1.19441125497,41.418053911,-77.234002522
"N_905277",3162,0.309852813742,41.399006157,-77.104172433
"N_905278",3199,3.64429978209,41.359789184,-76.847137611
"N_905287",3225,0.487279220614,41.410473582,-77.186629239
"N_905288",3217,0.764558441227,41.389735152,-77.047684379
"N_905289",3184,1.19227922061,41.333755128,-76.67435538
"N_905297",3289,0.102426406871,41.482792181,-77.681815811
"N_905298",3289,0.527132034356,41.482792181,-77.681815811
"N_905299",3210,3.02246212025,41.322612295,-76.607012602
"N_905300",3210,1.61547727215,41.322612295,-76.607012602
"N_905315",2999,2.0159545443,41.355042892,-76.751072284
"N_905326",3122,1.64183766184,41.483421017,-77.6823877
"N_905327",3318,0.885,41.401978869,-77.135083728
"N_905328",3318,0.749558441227,41.401978869,-77.135083728
"N_905337",3241,0.90941125497,41.576301759,-78.347298327
"N_905338",3241,1.92426406871,41.576301759,-78.347298327
"N_905345",3200,0.662132034356,41.581972083,-78.390117072
"N_905346",3200,1.0619848481,41.581972083,-78.390117072
"N_905354",3205,0.836984848098,41.55978254,-78.232751051
"N_905355",3159,1.4219848481,41.529005082,-78.014218596
"N_905356",3159,0.861837661841,41.529005082,-78.014218596
"N_905357",3164,1.19955844123,41.506314698,-77.854889461
"N_905358",3164,0.918198051534,41.506314698,-77.854889461
"N_905359",3255,2.41367532368,41.456977236,-77.513463375
"N_905360",3255,1.11639610307,41.456977236,-77.513463375
"N_905373",3142,1.14683766184,41.439146307,-77.393562741
"N_905374",3166,1.76911688245,41.438747463,-77.374122193
"N_905375",3301,1.54154328933,41.362298551,-76.878165212
"N_905376",3301,0.929116882454,41.362298551,-76.878165212
"N_905380",3254,1.65124891681,41.529587728,-78.022181673
"N_905381",11148,1.0067,41.499983044,-77.814500058
"N_905382",3359,2.00610173055,41.499983044,-77.814500058
"N_905383",3240,0.803345237792,41.496591846,-77.771868086
"N_905384",3059,1.03926406871,41.386004978,-76.988213905
"N_905393",2973,2.53536579926,41.53948614,-77.984208003
"N_905394",3203,0.89441125497,41.512586293,-77.904518789
"N_905395",3203,0.764558441227,41.512586293,-77.904518789
"N_905396",3225,0.725771644663,41.410473582,-77.186629239
"N_905397",3217,1.13441125497,41.389735152,-77.047684379
"N_905407",3219,0.872132034356,41.587657875,-78.44104904
"N_905408",3219,1.8389696962,41.587657875,-78.44104904
"N_905409",11025,0.458395799994,41.565793979,-78.283586992
"N_905410",3320,2.66779220614,41.565793979,-78.283586992
"N_905411",3254,0.787279220614,41.529587728,-78.022181673
"N_905412",3112,0.429852813742,41.418053911,-77.234002522
"N_905413",3059,1.40139610307,41.386004978,-76.988213905
"N_905420",3237,1.13183766184,41.393792296,-77.094894326
"N_905421",3237,1.65683766184,41.393792296,-77.094894326
"N_905433",3215,0.354852813742,41.504777679,-77.857503628
"N_905434",3142,0.412279220614,41.439146307,-77.393562741
"N_905435",3236,1.3439696962,41.432924504,-77.362405766
"N_905436",3236,1.40183766184,41.432924504,-77.362405766
"N_905438",3179,2.09867532368,41.466092965,-77.59107503
"N_905439",3257,1.97566017178,41.425602005,-77.3145833
"N_905440",3257,1.45367532368,41.425602005,-77.3145833
"N_905448",3202,0.237426406871,41.321543816,-76.625013354
"N_905457",3205,2.44624891681,41.55978254,-78.232751051
"N_905458",3181,1.58867532368,41.534126411,-78.069691134
"N_905459",3181,1.45669047558,41.534126411,-78.069691134
"N_905460",3191,3.3659545443,41.469330832,-77.617140441
"N_905466",3136,1.49867532368,41.531054528,-78.005573873
"N_905467",3305,0.629558441227,41.507231997,-77.882310529
"N_905468",3305,0.345,41.507231997,-77.882310529
"N_905469",11226,2.2649671,41.469330832,-77.617140441
"N_905470",3139,2.93566017178,41.463817698,-77.534143084
"N_905476",3329,0.06,41.533599824,-78.069827019
"N_905477",3009,2.06974134086,41.432400154,-77.271812822
"N_905478",3196,1.39731493399,41.349108383,-76.810988769
"N_905479",3283,1.25183766184,41.327044018,-76.666263095
"N_905480",3283,2.61915259583,41.327044018,-76.666263095
"N_905486",3215,0.857132034356,41.504777679,-77.857503628
"N_905487",3144,1.12669047558,41.365005253,-76.868937666
"N_905488",3280,2.13488852712,41.324289793,-76.650064587
"N_905489",3280,2.05367532368,41.324289793,-76.650064587
"N_905490",3202,0.474852813742,41.321543816,-76.625013354
"N_905499",3209,0.367279220614,41.468793884,-77.62097041
"N_905500",3250,0.417426406871,41.444681976,-77.4555174
"N_905501",3250,0.974558441227,41.444681976,-77.4555174
"N_905502",3187,0.12,41.357004182,-76.864869662
"N_905503",3199,0.959116882454,41.359789184,-76.847137611
"N_905504",11273,0.0240911999976,41.353309255,-76.842284308
"N_905510",3329,0.648198051534,41.533599824,-78.069827019
"N_905511",3251,1.9709545443,41.441403108,-77.435002707
"N_905512",11272,0.00125010000159,41.356580791,-76.863879803
"N_905522",3270,0.799705627485,41.576900327,-78.386977163
"N_905523",3309,0.809558441227,41.320466227,-76.630476686
"N_905524",3309,0.559705627485,41.320466227,-76.630476686
"N_905530",3457,0.492426406871,41.508850768,-77.905122727
"N_905540",3270,0.71441125497,41.576900327,-78.386977163
"N_905541",3213,1.99669047558,41.552299979,-78.214381499
"N_905542",3213,1.17683766184,41.552299979,-78.214381499
"N_905543",3457,0.292279220614,41.508850768,-77.905122727
"N_905544",3316,1.0469848481,41.468050802,-77.623379641
"N_905545",3316,0.282426406871,41.468050802,-77.623379641
"N_905546",3190,1.66154328933,41.319788585,-76.620708084
"N_905552",3220,2.67382250994,41.551088813,-78.207684641
"N_905553",3230,1.38169047558,41.345281205,-76.798400032
"N_905561",3220,0.607279220614,41.551088813,-78.207684641
"N_905562",3306,1.69882250994,41.502119199,-77.863729478
"N_905563",3306,0.664264068712,41.502119199,-77.863729478
"N_905564",11241,2.37850000001,41.383488884,-77.05344377
"N_905565",3354,0.951837661841,41.383488884,-77.05344377
"N_905566",11277,0.154681200003,41.345281205,-76.798400032
"N_905578",3260,0.589705627485,41.583326072,-78.443250234
"N_905579",3406,0.144852813742,41.550362492,-78.2063955
"N_905580",3406,1.30970562748,41.550362492,-78.2063955
"N_905581",3195,0.252426406871,41.353309255,-76.842284308
"N_905586",3304,1.09455844123,41.545404507,-78.173000816
"N_905587",3277,1.5839696962,41.403958852,-77.194292821
"N_905588",3277,1.22183766184,41.403958852,-77.194292821
"N_905589",3244,1.01441125497,41.330423333,-76.70626009
"N_905590",3244,0.955477272148,41.330423333,-76.70626009
"N_905599",3239,1.3889696962,41.583980577,-78.451935637
"N_905600",3304,2.39974134086,41.545404507,-78.173000816
"N_905601",3196,1.34911688245,41.349108383,-76.810988769
"N_905610",2967,3.43021861301,41.357136026,-76.748648278
"N_905611",3362,2.0459545443,41.311959172,-76.589332088
"N_905620",3194,0.979264068712,41.356580791,-76.863879803
"N_905621",3222,0.147426406871,41.351363903,-76.842082727
"N_905622",3362,0.664705627485,41.311959172,-76.589332088
"N_905634",3281,0.662132034356,41.427616322,-77.361616303
"N_905635",3353,1.20639610307,41.386791731,-77.086472272
"N_905636",3353,0.917132034356,41.386791731,-77.086472272
"N_905649",3260,1.02426406871,41.583326072,-78.443250234
"N_905650",10984,3.02621079733,41.49105847,-77.799871953
"N_905662",3262,1.57367532368,41.566863243,-78.338264528
"N_905663",3262,1.6476093065,41.566863243,-78.338264528
"N_905684",3439,2.37080735804,41.328693949,-76.707477449
"N_905685",3439,0.234852813742,41.328693949,-76.707477449
"N_905694",3281,1.53426406871,41.427616322,-77.361616303
"N_905699",3314,0.424705627485,41.49105847,-77.799871953
"N_905700",3251,0.92033008589,41.441403108,-77.435002707
"N_905706",3239,0.604705627485,41.583980577,-78.451935637
"N_905707",3245,1.30970562748,41.429546204,-77.376587628
"N_905712",3325,1.08426406871,41.438490635,-77.448687557
"N_905713",3325,1.38639610307,41.438490635,-77.448687557
"N_905714",3259,4.02551298552,41.311825159,-76.604489153
"N_905715",3259,5.07099025767,41.311825159,-76.604489153
"N_905723",3269,1.45669047558,41.521616755,-78.027562715
"N_905724",3323,1.11941125497,41.448450518,-77.518681232
"N_905725",3222,1.74169047558,41.351363903,-76.842082727
"N_905750",3372,0.981837661841,41.418765494,-77.320108494
"N_905751",3372,2.67808657865,41.418765494,-77.320108494
"N_905752",3190,2.0309545443,41.319788585,-76.620708084
"N_905766",3392,1.47426406871,41.57728754,-78.431132173
"N_905767",3392,1.46246212025,41.57728754,-78.431132173
"N_905777",3355,0.517279220614,41.563783003,-78.335728686
"N_905778",3355,0.587132034356,41.563783003,-78.335728686
"N_905787",11219,0.964263099996,41.448450518,-77.518681232
"N_905788",3187,1.06411688245,41.357004182,-76.864869662
"N_905799",3267,1.34441125497,41.448887704,-77.53479047
"N_905800",3264,0.102426406871,41.449310166,-77.53394073
"N_905801",3412,0.195,41.393533979,-77.159132244
"N_905819",3341,0.282426406871,41.519196956,-78.027819774
"N_905825",11033,0.780327029167,41.568040946,-78.378160533
"N_905826",3431,0.135,41.568040946,-78.378160533
"N_905827",3341,3.28448268172,41.519196956,-78.027819774
"N_905828",3412,0.574705627485,41.393533979,-77.159132244
"N_905836",3368,0.334705627485,41.407067396,-77.257618541
"N_905837",3368,0.713345237792,41.407067396,-77.257618541
"N_905838",3308,1.74382250994,41.398546957,-77.200181696
"N_905839",3308,0.96941125497,41.398546957,-77.200181696
"N_905853",3336,0.574705627485,41.413309025,-77.301662619
"N_905860",3328,2.57051298552,41.524810624,-78.071357275
"N_905861",3388,1.6739696962,41.314499114,-76.6468887
"N_905865",3374,1.18154328933,41.420735944,-77.355717351
"N_905866",3387,0.412279220614,41.317432707,-76.667828773
"N_905867",3387,1.39970562748,41.317432707,-76.667828773
"N_905879",3269,3.14246212025,41.521616755,-78.027562715
"N_905880",3296,0.906837661841,41.504837567,-77.938249373
"N_905881",3249,1.61246212025,41.430370591,-77.391486472
"N_905891",3296,0.477426406871,41.504837567,-77.938249373
"N_905892",3525,0.839558441227,41.469298422,-77.692378157
"N_905893",3525,2.2139696962,41.469298422,-77.692378157
"N_905894",3264,0.357426406871,41.449310166,-77.53394073
"N_905895",3553,0.436066017178,41.319938149,-76.687782301
"N_905896",3553,0.737132034356,41.319938149,-76.687782301
"N_905902",3328,0.225,41.524810624,-78.071357275
"N_905903",3179,1.7489696962,41.466092965,-77.59107503
"N_905904",3338,2.83066017178,41.353770541,-76.912223146
"N_905911",3313,0.277279220614,41.503642794,-77.935609973
"N_905912",3313,2.18867532368,41.503642794,-77.935609973
"N_905913",3338,1.17213203436,41.353770541,-76.912223146
"N_905914",3298,0.09,41.35152894,-76.899195297
"N_905915",3299,1.98683766184,41.351368423,-76.898133172
"N_905916",3299,2.47066017178,41.351368423,-76.898133172
"N_905917",3310,1.07227922061,41.310909653,-76.632400729
"N_905922",3333,1.38790367902,41.539089333,-78.188264413
"N_905923",3333,1.74852813742,41.539089333,-78.188264413
"N_905924",3384,2.0009545443,41.494298511,-77.872038859
"N_905925",3384,1.42669047558,41.494298511,-77.872038859
"N_905926",3735,0.207426406871,41.396550002,-77.201459142
"N_905927",3735,0.264852813742,41.396550002,-77.201459142
"N_905942",3334,1.37183766184,41.310556191,-76.635449046
"N_905943",3334,0.294852813742,41.310556191,-76.635449046
"N_905948",3347,1.76974134086,41.527625953,-78.11451192
"N_905949",3347,1.85654328933,41.527625953,-78.11451192
"N_905950",3330,0.174852813742,41.502225435,-77.935240907
"N_905951",3365,1.23426406871,41.483929429,-77.807269737
"N_905952",11222,0.862563000005,41.458770684,-77.632838983
"N_905953",3401,1.64911688245,41.458770684,-77.632838983
"N_905954",3390,1.8389696962,41.38631947,-77.140069883
"N_905955",3390,2.10124891681,41.38631947,-77.140069883
"N_905956",3326,0.045,41.349306209,-76.893537421
"N_905965",3443,2.2409545443,41.550710101,-78.283007944
"N_905966",3443,1.67139610307,41.550710101,-78.283007944
"N_905967",3209,2.98838095117,41.468793884,-77.62097041
"N_905968",3360,0.904264068712,41.441409991,-77.517234438
"N_905969",3409,0.978198051534,41.432278085,-77.454770175
"N_905970",3409,1.0169848481,41.432278085,-77.454770175
"N_905971",3298,0.656984848098,41.35152894,-76.899195297
"N_905972",3326,0.106066017178,41.349306209,-76.893537421
"N_905980",3339,1.56426406871,41.518787734,-78.059637059
"N_905981",3339,2.35367532368,41.518787734,-78.059637059
"N_905982",3484,0.414852813742,41.500615429,-77.931603407
"N_905983",3484,0.660624458405,41.500615429,-77.931603407
"N_905984",3336,1.87411688245,41.413309025,-77.301662619
"N_905994",3524,0.416984848098,41.53716858,-78.192075262
"N_905995",3388,1.75882250994,41.314499114,-76.6468887
"N_906000",3267,1.33624891681,41.448887704,-77.53479047
"N_906001",3373,1.07911688245,41.410202463,-77.312085021
"N_906002",3404,2.14216774773,41.351100309,-76.916274609
"N_906003",3404,0.506984848098,41.351100309,-76.916274609
"N_906011",3376,0.204852813742,41.517746364,-78.058062276
"N_906012",3376,0.442279220614,41.517746364,-78.058062276
"N_906013",3364,0.824558441227,41.513366019,-78.027115308
"N_906014",3494,4.19521861301,41.36401173,-77.003813862
"N_906015",3310,0.724705627485,41.310909653,-76.632400729
"N_906027",3524,0.827132034356,41.53716858,-78.192075262
"N_906028",3644,1.48926406871,41.461398279,-77.666068116
"N_906029",3448,0.664705627485,41.398343058,-77.235635303
"N_906043",3471,0.452132034356,41.5247922,-78.113766342
"N_906044",3471,0.917132034356,41.5247922,-78.113766342
"N_906045",3644,0.641984848098,41.461398279,-77.666068116
"N_906046",3249,1.32169047558,41.430370591,-77.391486472
"N_906047",3417,0.695771644663,41.377926816,-77.102157616
"N_906048",3417,1.64547727215,41.377926816,-77.102157616
"N_906049",3420,2.88249783362,41.372468352,-77.065664625
"N_906050",3420,2.04124891681,41.372468352,-77.065664625
"N_906058",3435,1.77124891681,41.554046396,-78.324561395
"N_906059",3435,0.851984848098,41.554046396,-78.324561395
"N_906060",3377,2.0159545443,41.512766434,-78.03058882
"N_906061",3330,2.9459545443,41.502225435,-77.935240907
"N_906062",10916,0.265161099995,41.48281917,-77.820465572
"N_906069",3398,0.724264068712,41.437744119,-77.510834823
"N_906070",3398,4.81962986798,41.437744119,-77.510834823
"N_906071",3559,1.57154328933,41.299987155,-76.591566963
"N_906072",3559,0.895477272148,41.299987155,-76.591566963
"N_906084",3377,0.422132034356,41.512766434,-78.03058882
"N_906085",3472,1.58911688245,41.48281917,-77.820465572
"N_906086",3473,1.4489696962,41.473359508,-77.758418854
"N_906087",3473,1.76654328933,41.473359508,-77.758418854
"N_906088",3447,1.22183766184,41.399498988,-77.252653171
"N_906089",3447,0.835477272148,41.399498988,-77.252653171
"N_906090",3494,2.35624891681,41.36401173,-77.003813862
"N_906096",3421,0.707132034356,41.370619149,-77.058793939
"N_906107",10985,0.710710700003,41.409040901,-77.32087765
"N_906108",3424,1.16183766184,41.409040901,-77.32087765
"N_906125",3410,1.78882250994,41.411758438,-77.343007938
"N_906126",3410,1.83683766184,41.411758438,-77.343007938
"N_906139",11085,0.277373542664,41.512674723,-78.045360935
"N_906140",3489,1.50426406871,41.512674723,-78.045360935
"N_906144",3403,0.387426406871,41.348439122,-76.924010296
"N_906159",3400,5.51690908859,41.524802782,-78.135148778
"N_906160",3400,3.53974134086,41.524802782,-78.135148778
"N_906161",3360,0.896543289326,41.441409991,-77.517234438
"N_906162",3391,1.79139610307,41.38006191,-77.136605292
"N_906163",3391,0.387426406871,41.38006191,-77.136605292
"N_906170",3478,0.949705627485,41.487455899,-77.873823436
"N_906177",3365,1.51367532368,41.483929429,-77.807269737
"N_906178",3385,0.779558441227,41.475938717,-77.795350695
"N_906179",3509,1.48669047558,41.30795085,-76.663090227
"N_906180",3509,1.75580735804,41.30795085,-76.663090227
"N_906186",3373,0.799264068712,41.410202463,-77.312085021
"N_906187",3413,0.842132034356,41.379643585,-77.139299663
"N_906188",3413,0.282426406871,41.379643585,-77.139299663
"N_906193",3483,1.78154328933,41.564937623,-78.430567635
"N_906194",3458,4.38223917448,41.463751852,-77.714486376
"N_906195",11218,1.8201781,41.463751852,-77.714486376
"N_906196",3402,0.497132034356,41.452246172,-77.63493151
"N_906206",3478,2.05838095117,41.487455899,-77.873823436
"N_906207",3421,0.484705627485,41.370619149,-77.058793939
"N_906214",3513,1.70911688245,41.431048439,-77.494918552
"N_906215",3513,4.22690908859,41.431048439,-77.494918552
"N_906224",3623,0.282426406871,41.522696179,-78.135690275
"N_906225",10964,0.577307199997,41.451760165,-77.639115512
"N_906226",3438,0.422132034356,41.451760165,-77.639115512
"N_906227",3745,0.469705627485,41.345594595,-76.921472326
"N_906228",3745,0.814264068712,41.345594595,-76.921472326
"N_906238",3433,3.0089696962,41.533329321,-78.213337349
"N_906239",3433,2.20882250994,41.533329321,-78.213337349
"N_906240",3623,0.694705627485,41.522696179,-78.135690275
"N_906241",3499,0.695771644663,41.425331582,-77.45957261
"N_906242",3499,0.974558441227,41.425331582,-77.45957261
"N_906243",3423,1.1069848481,41.406876983,-77.333994577
"N_906244",3423,0.196066017178,41.406876983,-77.333994577
"N_906245",3442,2.74793939239,41.378172771,-77.14043597
"N_906246",3442,0.204852813742,41.378172771,-77.14043597
"N_906247",3403,0.828198051534,41.348439122,-76.924010296
"N_906266",3571,1.07441125497,41.500287018,-77.981095368
"N_906267",3571,0.364705627485,41.500287018,-77.981095368
"N_906268",3537,0.96941125497,41.371562372,-77.097988217
"N_906278",3364,1.97352813742,41.513366019,-78.027115308
"N_906279",3500,0.945182899632,41.42262261,-77.444810425
"N_906280",3530,0.769705627485,41.36700705,-77.069363731
"N_906281",3530,1.60154328933,41.36700705,-77.069363731
"N_906292",3455,1.03926406871,41.394820378,-77.257970146
"N_906298",3501,0.15,41.405773225,-77.333922204
"N_906299",3501,1.34911688245,41.405773225,-77.333922204
"N_906300",3455,0.70091883092,41.394820378,-77.257970146
"N_906301",3492,1.56382250994,41.351327242,-76.96856827
"N_906302",3492,2.7845941546,41.351327242,-76.96856827
"N_906303",3552,0.930624458405,41.311122654,-76.703502754
"N_906304",3459,1.05169047558,41.291168978,-76.573381478
"N_906305",3459,0.742279220614,41.291168978,-76.573381478
"N_906312",3440,1.92639610307,41.554257967,-78.373175907
"N_906326",3523,0.707132034356,41.531749108,-78.213741767
"N_906327",3523,0.18,41.531749108,-78.213741767
"N_906341",3512,2.41731493399,41.55041675,-78.349449292
"N_906342",11029,1.21621519999,41.545858569,-78.316689611
"N_906343",3519,0.809558441227,41.545858569,-78.316689611
"N_906344",3640,0.881984848098,41.450221849,-77.643577281
"N_906345",3640,0.499705627485,41.450221849,-77.643577281
"N_906346",3552,3.19580735804,41.311122654,-76.703502754
"N_906352",10970,1.3564,41.55041675,-78.349449292
"N_906353",3537,0.622279220614,41.371562372,-77.097988217
"N_906362",3528,0.3,41.375755192,-77.140722953
"N_906366",3568,1.42669047558,41.539905591,-78.279863535
"N_906367",3568,2.67400540957,41.539905591,-78.279863535
"N_906368",3385,0.617132034356,41.475938717,-77.795350695
"N_906369",3500,1.07955844123,41.42262261,-77.444810425
"N_906371",3456,0.986984848098,41.391772441,-77.252155576
"N_906372",3456,1.9439696962,41.391772441,-77.252155576
"N_906373",3528,0.477426406871,41.375755192,-77.140722953
"N_906378",3402,1.89382250994,41.452246172,-77.63493151
"N_906384",3452,1.23577164466,41.562755632,-78.450290527
"N_906385",3483,2.06911688245,41.564937623,-78.430567635
"N_906386",3454,0.761984848098,41.554472567,-78.390449273
"N_906387",3440,1.67911688245,41.554257967,-78.373175907
"N_906388",3596,0.674558441227,41.391351871,-77.253006308
"N_906389",3596,0.102426406871,41.391351871,-77.253006308
"N_906399",11143,2.62815055733,41.483434457,-77.889619
"N_906400",3613,0.709705627485,41.458490153,-77.715870341
"N_906401",3497,0.432426406871,41.28806489,-76.572773666
"N_906402",3497,1.62683766184,41.28806489,-76.572773666
"N_906406",3452,0.724705627485,41.562755632,-78.450290527
"N_906407",3466,2.09654328933,41.555064591,-78.400622009
"N_906408",3613,0.592279220614,41.458490153,-77.715870341
"N_906409",3245,3.06400540957,41.429546204,-77.376587628
"N_906410",3699,0.459852813742,41.35802111,-77.034944451
"N_906416",3454,1.02213203436,41.554472567,-78.390449273
"N_906417",3374,2.84007142675,41.420735944,-77.355717351
"N_906418",3699,0.297426406871,41.35802111,-77.034944451
"N_906429",3506,0.889264068712,41.323830897,-76.812063691
"N_906430",3506,0.165,41.323830897,-76.812063691
"N_906471",11220,1.58647234167,41.514434945,-78.121592834
"N_906472",3548,1.42669047558,41.472590595,-77.827195713
"N_906473",3556,1.70610173055,41.461717434,-77.751519952
"N_906474",3556,1.44470562748,41.461717434,-77.751519952
"N_906475",3504,0.328492424049,41.328579211,-76.850570405
"N_906476",3504,0.49091883092,41.328579211,-76.850570405
"N_906485",3546,2.41003571337,41.514434945,-78.121592834
"N_906486",3520,1.20941125497,41.479805463,-77.879504865
"N_906487",3448,2.1659545443,41.398343058,-77.235635303
"N_906497",3639,0.749558441227,41.519966779,-78.164779018
"N_906498",3639,1.10334523779,41.519966779,-78.164779018
"N_906499",3520,1.16183766184,41.479805463,-77.879504865
"N_906508",3488,1.8839696962,41.555012019,-78.417962315
"N_906517",11144,3.0469432,41.483434457,-77.889619
"N_906518",3548,1.39882250994,41.472590595,-77.827195713
"N_906519",3485,0.268492424049,41.469805394,-77.815389779
"N_906520",3491,0.827132034356,41.347893622,-76.985728807
"N_906524",3466,1.89639610307,41.555064591,-78.400622009
"N_906525",3580,1.81580735804,41.500857666,-78.035141979
"N_906526",3467,0.677132034356,41.409042684,-77.380235848
"N_906527",3570,1.36455844123,41.345499602,-76.971637507
"N_906528",3570,0.934264068712,41.345499602,-76.971637507
"N_906535",3554,2.71838095117,41.536803496,-78.292820014
"N_906540",3491,2.91764501988,41.347893622,-76.985728807
"N_906541",3616,1.84926406871,41.317393793,-76.789509227
"N_906542",3616,1.8059545443,41.317393793,-76.789509227
"N_906543",3586,0.512132034356,41.284064783,-76.571678843
"N_906544",3586,0.256066017178,41.284064783,-76.571678843
"N_906551",3614,0.986984848098,41.417599337,-77.462740294
"N_906552",3614,1.83852813742,41.417599337,-77.462740294
"N_906555",3619,0.99941125497,41.399146586,-77.339018814
"N_906565",3503,4.87768073325,41.536047767,-78.295224415
"N_906566",3554,0.229705627485,41.536803496,-78.292820014
"N_906567",3686,0.367279220614,41.325738918,-76.849877781
"N_906568",3686,1.44382250994,41.325738918,-76.849877781
"N_906569",3550,0.812132034356,41.319295205,-76.807416608
"N_906570",3550,1.14683766184,41.319295205,-76.807416608
"N_906581",3580,1.16033008589,41.500857666,-78.035141979
"N_906583",3565,2.41367532368,41.299571335,-76.681640002
"N_906584",3565,0.964705627485,41.299571335,-76.681640002
"N_906593",3601,2.57139610307,41.293134869,-76.641404376
"N_906602",3590,2.08580735804,41.54030092,-78.333586664
"N_906610",3561,1.60882250994,41.419548359,-77.489131853
"N_906611",3561,2.21352813742,41.419548359,-77.489131853
"N_906615",3503,0.409705627485,41.536047767,-78.295224415
"N_906616",3467,0.925477272148,41.409042684,-77.380235848
"N_906617",3619,4.28051298552,41.399146586,-77.339018814
"N_906618",3601,0.459852813742,41.293134869,-76.641404376
"N_906628",3515,2.34551298552,41.534963729,-78.299186912
"N_906629",3581,0.711837661841,41.474934195,-77.875982357
"N_906630",3581,1.95187337522,41.474934195,-77.875982357
"N_906631",3529,0.947132034356,41.358559278,-77.080510416
"N_906636",3673,1.17941125497,41.522794592,-78.216033127
"N_906637",3673,3.00249783362,41.522794592,-78.216033127
"N_906638",3654,2.84308657865,41.449093054,-77.698067199
"N_906639",3654,0.751690475583,41.449093054,-77.698067199
"N_906640",3582,0.423639610307,41.366288909,-77.134074176
"N_906641",3582,1.50124891681,41.366288909,-77.134074176
"N_906642",3557,0.0424264068712,41.358243564,-77.080227667
"N_906643",3557,1.56639610307,41.358243564,-77.080227667
"N_906656",3591,3.49021861301,41.469831166,-77.844137038
"N_906657",3700,5.33495995387,41.306107997,-76.73696579
"N_906658",3545,1.48926406871,41.268213647,-76.490221887
"N_906664",3485,0.931690475583,41.469805394,-77.815389779
"N_906672",3539,0.966837661841,41.503246946,-78.080973854
"N_906673",3591,0.114852813742,41.469831166,-77.844137038
"N_906674",3529,2.65066017178,41.358559278,-77.080510416
"N_906689",3621,0.713345237792,41.427024797,-77.555341658
"N_906701",3759,0.944558441227,41.500736378,-78.07093105
"N_906702",3759,0.339852813742,41.500736378,-78.07093105
"N_906703",3542,2.59323376491,41.427123636,-77.557895808
"N_906704",3621,0.24,41.427024797,-77.555341658
"N_906705",3670,0.883050865276,41.327796378,-76.888755655
"N_906706",3691,0.648198051534,41.267393491,-76.493769492
"N_906707",3691,0.332132034356,41.267393491,-76.493769492
"N_906717",3624,0.964264068712,41.507300632,-78.119372914
"N_906718",3624,1.29169047558,41.507300632,-78.119372914
"N_906719",3536,1.80852813742,41.469152161,-77.843208481
"N_906720",3670,2.42867532368,41.327796378,-76.888755655
"N_906721",3643,0.524558441227,41.315141971,-76.807088014
"N_906722",3643,1.28654328933,41.315141971,-76.807088014
"N_906723",3564,2.31124891681,41.29745732,-76.691074063
"N_906724",3564,3.21338095117,41.29745732,-76.691074063
"N_906733",3560,1.1639696962,41.530293655,-78.285262974
"N_906734",3612,2.7815790027,41.455030158,-77.75438101
"N_906735",3612,0.986984848098,41.455030158,-77.75438101
"N_906736",3679,0.367279220614,41.355823847,-77.078674167
"N_906737",3701,2.08731493399,41.282939132,-76.598165986
"N_906738",3701,2.44882250994,41.282939132,-76.598165986
"N_906745",3567,0.222426406871,41.529682487,-78.282838411
"N_906746",3661,0.856690475583,41.415199584,-77.481811333
"N_906747",3661,0.237426406871,41.415199584,-77.481811333
"N_906748",3700,0.478492424049,41.306107997,-76.73696579
"N_906749",3719,0.252426406871,41.296553811,-76.688744512
"N_906750",3719,0.81941125497,41.296553811,-76.688744512
"N_906751",3545,1.73867532368,41.268213647,-76.490221887
"N_906760",3593,0.859705627485,41.528126977,-78.273650936
"N_906761",3593,1.71124891681,41.528126977,-78.273650936
"N_906762",3598,1.28441125497,41.33844588,-76.966563457
"N_906763",3598,1.03154328933,41.33844588,-76.966563457
"N_906780",3707,1.71213203436,41.486923141,-77.983084731
"N_906781",3707,1.25654328933,41.486923141,-77.983084731
"N_906782",3642,1.07033008589,41.406357813,-77.42519074
"N_906783",3642,0.207426406871,41.406357813,-77.42519074
"N_906790",3606,0.947132034356,41.270622007,-76.525303521
"N_906791",3606,1.1519848481,41.270622007,-76.525303521
"N_906797",3783,0.165,41.509728366,-78.148238328
"N_906798",3783,0.285,41.509728366,-78.148238328
